PID,Gr Liv Area,SalePrice,Sale Type,Sale Condition,Mo Sold,Yr Sold,Bedroom,Full Bath,Half Bath,MS SubClass,MS Zoning,Exter Qual,Exter Cond,Heating QC,Kitchen Qual,Kitchen AbvGr,TotRms AbvGrd,Mas Vnr Area,Mas Vnr Type,Central Air,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fireplace Qu,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Fireplaces,Fence,Foundation,Heating,Electrical,Functional,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Feature,Misc Val,Pool Area,Pool QC
908201040,698,118000,WD ,Normal,6,2009,2,1,0,20,RL,TA,Ex,Ex,TA,1,4,0,NA,True,Hip,CompShg,VinylSd,VinylSd,Y,0,200,0,0,0,NA,698,0,0,0,NA,CBlock,GasA,SBrkr,Typ,50,9405,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,9,1947,2008,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698,0,1,NA,,NA,0,0,NA,NA,NA,0,0,NA
535380010,1595,155500,WD ,Normal,4,2006,3,2,0,70,RL,TA,Ex,Ex,TA,1,7,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,49,0,231,0,0,Gd,774,821,0,1,NA,CBlock,GasA,SBrkr,Typ,60,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,6,8,1915,1950,TA,TA,No,Rec,338.0,Unf,0.0,325.0,663,0,0,Detchd,1974.0,Unf,2,528,TA,TA,NA,0,0,NA
535301060,1154,142000,WD ,Normal,7,2007,3,1,1,20,RL,TA,Ex,Gd,Ex,1,6,0,NA,True,Gable,CompShg,VinylSd,MetalSd,Y,63,0,0,0,0,NA,1154,0,0,0,NA,CBlock,GasA,SBrkr,Typ,60,11556,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,9,1953,2006,TA,TA,No,BLQ,408.0,Unf,0.0,456.0,864,0,0,Detchd,1962.0,Unf,1,336,TA,TA,NA,0,0,NA
902201110,1328,129500,WD ,Normal,3,2009,3,1,1,50,RM,TA,Ex,TA,TA,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,12,0,0,0,NA,768,560,0,0,MnPrv,CBlock,GasA,FuseA,Typ,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,5,7,1950,1970,TA,TA,No,BLQ,384.0,Unf,0.0,384.0,768,0,0,Detchd,1950.0,Unf,1,308,TA,TA,NA,0,0,NA
903481100,1344,82375,WD ,Normal,5,2008,3,2,0,190,RM,Fa,Fa,Ex,TA,2,8,0,NA,False,Gable,CompShg,AsphShn,AsphShn,N,42,0,204,0,0,NA,808,536,0,0,NA,PConc,GasA,FuseF,Typ,60,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,2fmCon,2Story,3,3,1915,1950,TA,Fa,No,Unf,0.0,Unf,0.0,536.0,536,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
902456015,1020,64500,ConLD,Normal,10,2006,2,1,0,50,C (all),Fa,Fa,Fa,Fa,1,5,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,N,0,0,105,0,0,NA,1020,0,0,0,NA,BrkTil,GasA,FuseP,Typ,63,4761,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Normal,1Fam,1.5Unf,3,3,1918,1950,TA,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
534450090,334,39300,WD ,Normal,1,2007,1,1,0,20,RL,Fa,Fa,Fa,Fa,1,2,0,NA,False,Gable,CompShg,VinylSd,VinylSd,N,0,0,0,0,0,NA,334,0,0,0,NA,Slab,GasA,FuseF,Typ,50,5000,Pave,NA,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,Normal,1Fam,1Story,1,3,1946,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
903231060,800,60000,ConLw,Normal,1,2009,1,1,0,30,RM,Fa,Fa,Fa,Fa,1,4,0,NA,False,Gable,CompShg,AsbShng,AsbShng,N,0,0,0,0,0,Po,800,0,0,1,NA,BrkTil,Grav,FuseA,Maj1,51,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1Story,2,3,1936,1950,TA,Fa,No,Unf,0.0,Unf,0.0,264.0,264,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
903454060,1092,55000,WD ,Normal,7,2010,3,2,0,190,RM,Fa,Fa,Fa,Fa,2,7,0,NA,False,Hip,CompShg,VinylSd,Wd Shng,N,0,0,0,0,0,NA,372,720,0,0,NA,Slab,GasA,SBrkr,Mod,70,5600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,2fmCon,2Story,4,5,1930,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
534450110,666,64500,WD ,Normal,4,2007,2,1,0,20,RL,Fa,Fa,Fa,Gd,1,4,0,NA,False,Gable,CompShg,WdShing,Wd Shng,N,0,52,0,0,0,NA,666,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,50,5000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1Story,3,3,1946,1950,Fa,Fa,No,LwQ,299.0,Unf,0.0,367.0,666,0,1,NA,,NA,0,0,NA,NA,NA,0,0,NA
905480090,1362,96000,WD ,Normal,3,2007,4,2,0,50,RL,Fa,Fa,Fa,TA,1,7,0,NA,False,Gambrel,CompShg,MetalSd,MetalSd,P,0,0,0,0,0,NA,986,376,0,0,MnPrv,BrkTil,GasW,SBrkr,Typ,50,7550,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,1Fam,1.5Fin,4,5,1920,1950,TA,Fa,No,Unf,0.0,Unf,0.0,951.0,951,0,0,Detchd,1920.0,Unf,1,280,Fa,TA,NA,0,0,NA
903484080,1484,50000,COD,Abnorml,9,2007,3,2,0,50,RM,Fa,Fa,Fa,TA,1,6,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,N,14,211,0,0,84,NA,866,504,114,0,NA,CBlock,GasA,SBrkr,Sal,60,10320,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Normal,1Fam,1.5Fin,4,1,1910,1950,TA,Fa,No,Unf,0.0,Unf,0.0,771.0,771,0,0,Detchd,1910.0,Unf,1,264,TA,Fa,NA,0,0,NA
902109160,1740,122250,WD ,Normal,6,2008,2,1,0,50,RM,Fa,Fa,Gd,Ex,1,6,0,NA,False,Gable,CompShg,WdShing,Wd Shng,N,0,0,236,0,0,Gd,960,780,0,1,NA,BrkTil,GasA,FuseA,Typ,81,7308,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Normal,1Fam,1.5Fin,5,5,1920,1950,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936,0,0,Detchd,1920.0,Unf,1,225,Fa,Fa,NA,0,0,NA
904301375,904,61000,WD ,Normal,3,2009,1,0,1,30,RL,Fa,Fa,Gd,Fa,1,4,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,0,0,0,NA,904,0,0,0,NA,BrkTil,GasA,FuseA,Maj1,0,10020,Pave,NA,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Normal,1Fam,1Story,1,1,1922,1950,Fa,Po,Gd,BLQ,350.0,Unf,0.0,333.0,683,1,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
911204100,952,50138,WD ,Alloca,6,2010,3,1,0,30,C (all),Fa,Fa,Gd,TA,1,5,0,NA,True,Hip,CompShg,Wd Sdng,Wd Sdng,N,0,0,265,0,0,NA,952,0,0,0,NA,CBlock,GasA,SBrkr,Typ,66,8712,Grvl,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Normal,1Fam,1Story,4,7,1896,1950,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756,0,0,Detchd,1896.0,RFn,1,330,TA,TA,NA,0,0,NA
531477020,841,82000,WD ,Normal,9,2009,2,1,0,20,RH,Fa,Fa,Gd,TA,1,4,0,NA,True,Gable,CompShg,Wd Sdng,AsbShng,N,250,0,24,0,0,NA,841,0,0,0,NA,CBlock,GasA,SBrkr,Typ,60,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Normal,1Fam,1Story,4,4,1950,1950,TA,Fa,No,Unf,0.0,Unf,0.0,721.0,721,0,0,CarPort,1950.0,Unf,1,294,TA,TA,NA,0,0,NA
911103050,1526,85000,ConLD,Abnorml,10,2009,2,1,0,50,C (all),Fa,Fa,TA,Fa,1,6,0,NA,False,Hip,CompShg,Plywood,Plywood,N,0,0,156,0,0,NA,1013,0,513,0,MnPrv,CBlock,GasA,SBrkr,Typ,105,8470,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,TA,Fa,No,Unf,0.0,Unf,0.0,1013.0,1013,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
534455030,1496,141500,WD ,Normal,2,2008,3,2,0,20,RL,Fa,Fa,TA,Gd,1,6,203,BrkFace,True,Gable,CompShg,MetalSd,MetalSd,Y,0,22,0,0,0,NA,1496,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1960,1960,TA,TA,No,Rec,658.0,Unf,0.0,638.0,1296,0,0,Attchd,1960.0,RFn,2,450,TA,TA,NA,0,0,NA
911175440,1396,115000,WD ,Abnorml,10,2006,4,2,0,190,C (all),Fa,Fa,TA,TA,2,8,0,NA,False,Gable,CompShg,WdShing,Wd Shng,Y,0,0,0,0,0,NA,1060,336,0,0,NA,CBlock,GasA,SBrkr,Min2,50,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,2fmCon,1.5Fin,5,6,1951,1951,TA,TA,Mn,Unf,0.0,Unf,0.0,660.0,660,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
912251110,810,57625,ConLD,Normal,3,2009,1,1,0,30,I (all),Fa,Fa,TA,TA,1,4,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,N,119,24,0,0,0,NA,810,0,0,0,NA,CBlock,GasA,FuseA,Min1,109,21780,Grvl,NA,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,Normal,1Fam,1Story,2,4,1910,1950,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
905101300,1832,136000,WD ,Normal,5,2010,4,2,0,90,RL,Fa,Fa,TA,TA,2,8,72,BrkFace,False,Gable,Tar&Grv,Plywood,Plywood,Y,0,58,0,0,0,NA,1832,0,0,0,NA,CBlock,GasA,SBrkr,Typ,72,10773,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,Duplex,1Story,4,3,1967,1967,TA,TA,No,ALQ,704.0,Unf,0.0,1128.0,1832,2,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
904302260,1392,100000,ConLD,Normal,2,2010,3,1,0,190,RL,Fa,Fa,TA,TA,1,6,0,NA,False,Gable,CompShg,Wd Sdng,Wd Shng,N,0,0,168,0,0,NA,1212,180,0,0,NA,BrkTil,GasA,SBrkr,Typ,60,9900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Normal,2fmCon,1.5Fin,5,4,1915,1950,TA,TA,No,Rec,1026.0,Unf,0.0,186.0,1212,1,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
902402260,1086,55000,ConLD,Normal,11,2008,2,1,0,70,RM,Fa,Fa,TA,TA,1,5,0,NA,False,Gable,CompShg,AsbShng,AsbShng,N,0,24,144,0,0,NA,723,363,0,0,NA,BrkTil,GasA,SBrkr,Maj1,60,11340,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,2Story,2,1,1920,1950,Fa,Fa,No,Unf,0.0,Unf,0.0,723.0,723,0,0,Detchd,1920.0,Unf,2,400,Fa,Po,NA,0,0,NA
532476050,2646,260000,WD ,Normal,1,2006,3,2,0,80,RL,Gd,Fa,Gd,Gd,1,9,145,BrkFace,True,Gable,CompShg,WdShing,Wd Sdng,Y,641,100,0,0,0,TA,2151,495,0,4,GdPrv,CBlock,GasA,SBrkr,Mod,100,14330,Pave,NA,IR1,Low,AllPub,Corner,Gtl,Veenker,Norm,Normal,1Fam,SLvl,7,4,1974,1974,Gd,TA,Gd,ALQ,1023.0,BLQ,497.0,228.0,1748,1,2,Attchd,1974.0,RFn,2,550,TA,TA,NA,0,800,Gd
909101180,1716,135900,WD ,Normal,3,2008,6,2,0,190,RL,TA,Fa,Ex,Fa,1,9,0,NA,False,Gable,CompShg,VinylSd,VinylSd,N,0,184,0,0,0,NA,936,780,0,0,NA,PConc,GasA,SBrkr,Typ,55,5687,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Normal,2fmCon,2Story,5,6,1912,2000,TA,Fa,No,Rec,210.0,Unf,0.0,570.0,780,1,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
905104110,992,145000,WD ,Normal,7,2008,3,1,0,20,RL,TA,Fa,Ex,Gd,1,6,0,NA,True,Gable,CompShg,HdBoard,HdBoard,Y,204,0,0,0,0,NA,992,0,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,68,10265,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Normal,1Fam,1Story,5,7,1967,2005,TA,TA,No,ALQ,758.0,Unf,0.0,234.0,992,1,0,Attchd,1967.0,RFn,1,294,TA,TA,Shed,600,0,NA
905475510,1298,114000,COD,Normal,6,2010,3,2,0,20,RL,TA,Fa,Ex,TA,1,5,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,N,0,144,0,0,0,NA,1298,0,0,0,NA,CBlock,GasA,SBrkr,Typ,0,11200,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Normal,1Fam,1Story,5,3,1964,1964,TA,TA,Mn,Unf,0.0,Unf,0.0,1250.0,1250,0,0,Detchd,1964.0,Unf,2,504,TA,Fa,NA,0,0,NA
909250210,1522,102000,WD ,Normal,6,2006,4,2,0,50,RL,TA,Fa,Ex,TA,1,7,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,P,0,0,138,0,0,NA,1008,0,514,0,NA,BrkTil,GasA,SBrkr,Typ,60,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Normal,1Fam,1.5Fin,5,5,1926,1950,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
903226150,949,119000,WD ,Normal,7,2008,2,1,0,30,RM,TA,Fa,Ex,TA,1,5,0,NA,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,0,0,48,0,0,Fa,949,0,0,1,NA,BrkTil,GasA,SBrkr,Typ,50,6000,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1Story,5,7,1924,2003,TA,Fa,No,Unf,0.0,Unf,0.0,949.0,949,0,0,Detchd,1924.0,Unf,2,370,TA,TA,NA,0,0,NA
903426180,1962,149500,WD ,Normal,6,2010,4,1,1,50,RM,TA,Fa,Ex,TA,1,9,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,160,0,364,0,0,TA,888,1074,0,1,GdPrv,CBlock,GasA,SBrkr,Typ,57,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,1Fam,1.5Fin,4,5,1915,1950,TA,TA,No,Unf,0.0,Unf,0.0,888.0,888,0,0,Detchd,1915.0,Unf,2,572,TA,TA,NA,0,0,NA
903227090,1412,132500,WD ,Normal,5,2009,4,1,0,50,RM,TA,Fa,Ex,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,Y,45,0,0,0,0,Gd,825,587,0,1,NA,CBlock,GasA,FuseF,Typ,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Normal,1Fam,1.5Fin,6,6,1939,1950,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780,0,0,Detchd,1939.0,Unf,1,280,TA,TA,NA,0,0,NA
903450060,1818,169500,WD ,Normal,6,2007,4,1,1,50,RM,TA,Fa,Ex,TA,1,7,600,BrkFace,True,Gable,CompShg,Stucco,Stucco,Y,0,0,0,0,184,TA,1226,592,0,2,NA,PConc,GasA,FuseF,Typ,0,7758,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Normal,1Fam,1.5Fin,7,4,1931,1950,TA,TA,No,LwQ,224.0,Unf,0.0,816.0,1040,0,0,Detchd,1951.0,Unf,1,240,TA,TA,NA,0,0,NA
908226130,924,80000,WD ,Normal,7,2010,2,1,0,190,RL,TA,Fa,Fa,Fa,1,5,0,NA,False,Gable,CompShg,MetalSd,MetalSd,Y,0,0,0,0,0,NA,672,252,0,0,MnPrv,BrkTil,Grav,FuseA,Typ,60,12180,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Normal,2fmCon,1.5Fin,4,4,1941,1950,Gd,TA,No,BLQ,348.0,Unf,0.0,324.0,672,1,0,Detchd,1941.0,Unf,1,280,TA,TA,NA,0,0,NA
902401060,2256,76500,WD ,Abnorml,6,2010,4,2,0,190,RM,TA,Fa,Fa,Fa,2,12,0,NA,False,Gable,CompShg,MetalSd,MetalSd,N,0,18,18,0,0,NA,1128,1128,0,0,NA,BrkTil,Grav,FuseF,Typ,100,9045,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,2fmCon,2Story,5,3,1910,1950,TA,TA,Mn,Unf,0.0,Unf,0.0,840.0,840,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
909281030,1091,104000,WD ,Normal,5,2008,2,1,0,20,RL,TA,Fa,Fa,TA,1,5,88,BrkFace,False,Hip,CompShg,WdShing,Plywood,Y,66,105,0,0,221,TA,1091,0,0,1,MnPrv,PConc,GasA,FuseA,Typ,79,7801,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Normal,1Fam,1Story,6,5,1951,1951,TA,TA,No,Rec,500.0,Unf,0.0,591.0,1091,0,1,Attchd,1951.0,Fin,1,344,TA,TA,NA,0,0,NA
535377070,715,68000,WD ,Normal,8,2006,2,1,0,30,RL,TA,Fa,Fa,TA,1,4,0,NA,False,Hip,CompShg,Wd Sdng,Wd Sdng,N,0,0,75,0,112,NA,715,0,0,0,NA,CBlock,GasA,FuseP,Typ,60,10914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Normal,1Fam,1Story,3,3,1929,1950,TA,TA,Mn,Unf,0.0,Unf,0.0,715.0,715,0,0,Detchd,1967.0,Unf,2,660,Fa,TA,NA,0,0,NA
535454070,1385,166000,WD ,Normal,6,2010,4,2,0,50,RL,TA,Fa,Fa,TA,1,6,0,NA,True,Gable,CompShg,BrkFace,Wd Sdng,Y,0,0,0,0,0,NA,910,475,0,0,MnPrv,CBlock,GasA,SBrkr,Typ,71,8520,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Artery,Normal,1Fam,1.5Fin,5,4,1952,1952,TA,TA,No,Rec,507.0,Unf,0.0,403.0,910,0,0,Detchd,2000.0,Unf,2,720,TA,TA,NA,0,0,NA
905225020,2654,158000,WD ,Normal,5,2007,4,3,0,60,RL,TA,Fa,Fa,TA,1,11,356,BrkFace,True,Gable,CompShg,Wd Sdng,Wd Sdng,Y,128,570,0,0,0,Gd,1567,1087,0,1,NA,CBlock,GasA,SBrkr,Mod,99,16779,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Normal,1Fam,2Story,5,4,1920,1996,Gd,TA,No,BLQ,267.0,Unf,0.0,404.0,671,0,0,Attchd,1946.0,Unf,2,638,TA,TA,Shed,500,0,NA
902301120,1928,137000,WD ,Normal,4,2006,4,2,0,190,RM,TA,Fa,Gd,Fa,2,9,0,NA,False,Gable,CompShg,AsbShng,AsbShng,Y,0,60,112,0,0,NA,908,1020,0,0,NA,Stone,GasA,FuseP,Typ,69,9142,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Normal,2fmCon,2Story,6,8,1910,1950,Fa,TA,No,Unf,0.0,Unf,0.0,1020.0,1020,0,0,Detchd,1910.0,Unf,1,440,Po,Po,NA,0,0,NA
905101200,1029,118500,WD ,Normal,4,2007,3,1,0,20,RL,TA,Fa,Gd,TA,1,5,192,BrkCmn,True,Gable,CompShg,VinylSd,VinylSd,Y,64,0,39,0,0,NA,1029,0,0,0,NA,CBlock,GasA,SBrkr,Typ,61,7943,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Normal,1Fam,1Story,4,5,1961,1961,TA,TA,Mn,Rec,903.0,Unf,0.0,126.0,1029,1,0,Attchd,1961.0,Unf,1,261,TA,TA,NA,0,0,NA
906476140,1388,158900,COD,Abnorml,7,2006,3,2,0,20,RL,TA,Fa,Gd,TA,1,6,0,NA,True,Gable,CompShg,Plywood,Plywood,Y,0,58,0,0,0,Po,1388,0,0,1,NA,CBlock,GasA,SBrkr,Typ,80,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Normal,1Fam,1Story,6,5,1968,1968,Gd,Fa,No,LwQ,853.0,Unf,0.0,535.0,1388,1,0,Attchd,1968.0,RFn,2,522,TA,TA,NA,0,0,NA
910204090,1077,67000,WD ,Abnorml,11,2007,2,1,0,30,RM,TA,Fa,Gd,TA,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,N,0,0,0,0,0,NA,1077,0,0,0,NA,BrkTil,GasA,Mix,Maj2,60,8967,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Normal,1Fam,1Story,5,2,1920,1950,Fa,Po,No,Unf,0.0,Unf,0.0,961.0,961,0,0,Detchd,1920.0,Unf,1,338,Po,Po,NA,0,0,NA
903455030,1308,120000,WD ,Normal,4,2008,2,2,0,50,RM,TA,Fa,Gd,TA,1,6,0,NA,True,Gable,CompShg,HdBoard,HdBoard,Y,0,0,117,0,0,NA,880,428,0,0,NA,BrkTil,GasA,SBrkr,Typ,0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,1Fam,1.5Fin,5,6,1915,1978,TA,Fa,No,Unf,0.0,Unf,0.0,880.0,880,0,0,Detchd,1950.0,Unf,2,400,Fa,Fa,NA,0,0,NA
903456090,754,84500,WD ,Normal,6,2006,2,1,0,190,RM,TA,Fa,Gd,TA,1,5,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,N,53,0,0,0,0,NA,520,0,234,0,NA,CBlock,GasA,SBrkr,Typ,60,6780,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Normal,2fmCon,1.5Fin,6,8,1935,1982,TA,TA,Av,GLQ,490.0,Unf,0.0,30.0,520,1,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
903458110,1406,89500,WD ,Normal,3,2008,3,1,0,50,RM,TA,Fa,TA,Fa,1,6,0,NA,True,Gable,CompShg,MetalSd,MetalSd,N,0,144,0,0,0,NA,1035,371,0,0,MnPrv,CBlock,GasA,FuseA,Typ,0,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Normal,1Fam,1.5Fin,6,7,1920,1950,TA,TA,No,Unf,0.0,Unf,0.0,319.0,319,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
923229140,1676,196000,WD ,Normal,5,2007,3,1,1,20,RL,TA,Fa,TA,Gd,1,6,0,NA,True,Gable,CompShg,Plywood,Plywood,P,690,90,0,0,0,TA,1676,0,0,2,GdPrv,PConc,GasA,SBrkr,Mod,61,33983,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Normal,1Fam,1Story,5,6,1977,1994,TA,TA,Mn,ALQ,1112.0,Unf,0.0,48.0,1160,1,0,Attchd,1977.0,RFn,2,672,TA,TA,NA,0,0,NA
923125030,1600,81500,WD ,Normal,5,2006,3,1,1,20,A (agr),TA,Fa,TA,TA,1,6,0,NA,True,Gable,CompShg,CBlock,VinylSd,N,0,0,135,0,0,NA,1600,0,0,0,NA,CBlock,GasA,FuseA,Mod,125,31250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Normal,1Fam,1Story,1,3,1951,1951,NA,NA,NA,NA,,NA,,,0,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
902477130,797,44000,WD ,Abnorml,9,2009,2,1,0,30,C (all),TA,Fa,TA,TA,1,5,0,NA,False,Mansard,CompShg,AsbShng,AsbShng,N,0,36,94,0,0,NA,797,0,0,0,NA,CBlock,GasA,SBrkr,Typ,72,9392,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Normal,1Fam,1Story,3,3,1900,1950,Fa,TA,No,Unf,0.0,Unf,0.0,245.0,245,0,0,NA,,NA,0,0,NA,NA,NA,0,0,NA
911102170,1317,40000,WD ,Normal,7,2008,3,1,0,70,C (all),TA,Fa,TA,TA,1,6,0,NA,False,Gambrel,CompShg,BrkFace,BrkFace,N,0,54,172,0,0,NA,649,668,0,0,MnPrv,BrkTil,GasA,SBrkr,Typ,50,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Normal,1Fam,2Story,4,4,1920,1950,TA,TA,No,Unf,0.0,Unf,0.0,649.0,649,0,0,Detchd,1920.0,Unf,1,250,TA,Fa,NA,0,0,NA
531477050,1012,67500,WD ,Normal,4,2010,2,1,0,30,RH,TA,Fa,TA,TA,1,5,0,NA,False,Gable,CompShg,Wd Sdng,Wd Sdng,Y,121,0,80,0,0,NA,1012,0,0,0,NA,BrkTil,GasA,FuseA,Typ,70,9800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Normal,1Fam,1Story,5,5,1920,1950,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816,0,0,Detchd,1920.0,Unf,1,429,TA,TA,NA,0,0,NA
