PID;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Foundation;Bsmt Qual;Bsmt Cond;Bsmt Exposure;BsmtFin Type 1;BsmtFin Type 2;Heating;Electrical;Functional;Fireplaces;Garage Type;Garage Finish;Garage Qual;Garage Cond;Pool QC;Fence;Misc Feature;SalePrice
923229140;61.0;33983;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;1Fam;1Story;5;6;1977;1994.0;PConc;TA;TA;Mn;ALQ;Unf;GasA;SBrkr;Mod;2;Attchd;RFn;TA;TA;NA;GdPrv;NA;196000
923125030;125.0;31250;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Mitchell;Adjacent to arterial street;Normal;1Fam;1Story;1;3;1951;0.0;CBlock;NA;NA;NA;NA;NA;GasA;FuseA;Mod;0;NA;NA;NA;NA;NA;NA;NA;81500
902477130;72.0;9392;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1Story;3;3;1900;1950.0;CBlock;Fa;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;44000
911102170;50.0;8500;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Adjacent to feeder street;Normal;1Fam;2Story;4;4;1920;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;Fa;NA;MnPrv;NA;40000
531477050;70.0;9800;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Sawyer West;Adjacent to feeder street;Normal;1Fam;1Story;5;5;1920;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;67500
905451340;68.0;9571;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;1Fam;1Story;5;3;1958;0.0;CBlock;TA;Fa;No;Unf;Unf;GasA;FuseA;Mod;0;Attchd;Unf;TA;TA;NA;NA;NA;60000
923202060;100.0;21750;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;1Fam;1Story;5;4;1960;2006.0;Slab;NA;NA;NA;NA;NA;GasA;SBrkr;Min1;1;NA;NA;NA;NA;NA;GdPrv;NA;115000
909428180;0.0;25485;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Crawford;Norm;Normal;1Fam;1Story;6;4;1960;0.0;CBlock;TA;Gd;Mn;LwQ;Rec;GasA;SBrkr;Typ;3;Attchd;RFn;TA;TA;NA;NA;NA;201000
909101070;45.0;8212;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;1Fam;1Story;3;3;1914;1950.0;BrkTil;TA;Fa;No;Rec;Unf;GasA;FuseF;Typ;0;Detchd;Unf;TA;Fa;NA;NA;NA;58500
903205085;98.0;8731;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1Story;5;5;1920;1950.0;BrkTil;TA;TA;No;BLQ;Unf;GasA;SBrkr;Maj1;1;Detchd;Unf;TA;TA;NA;NA;NA;144000
904100030;82.0;12375;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to feeder street;Normal;1Fam;1.5Fin;5;5;1951;0.0;CBlock;TA;TA;No;BLQ;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;GdWo;NA;137500
908227010;72.0;7822;Pave;NA;Regular;Bnk;AllPub;Corner;Gtl;Edwards;Adjacent to arterial street;Normal;1Fam;1.5Fin;6;3;1915;1950.0;BrkTil;Fa;Fa;No;Unf;Unf;GasA;FuseF;Typ;0;Detchd;Unf;TA;TA;NA;GdPrv;NA;92000
908227040;58.0;8410;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Edwards;Adjacent to feeder street;Normal;1Fam;1.5Fin;5;3;1910;1996.0;PConc;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;81000
909275050;60.0;7200;Pave;NA;Regular;HLS;AllPub;Inside;Mod;Crawford;Norm;Normal;1Fam;2Story;7;6;1931;2000.0;BrkTil;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;MnPrv;NA;149000
908152060;65.0;6285;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Normal;1Fam;SLvl;6;6;1976;0.0;CBlock;TA;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;Fa;NA;NA;NA;133500
906226070;64.0;7018;Pave;NA;Regular;Bnk;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;Duplex;1Story;5;5;1979;0.0;Slab;NA;NA;NA;NA;NA;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;118964
908201110;65.0;6012;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Edwards;Norm;Normal;Duplex;1Story;4;5;1955;0.0;PConc;NA;NA;NA;NA;NA;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;82000
534427090;75.0;10382;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;2fmCon;SLvl;6;5;1958;0.0;CBlock;TA;TA;Gd;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;140000
535353180;94.0;22136;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Adjacent to arterial street;Normal;2fmCon;1.5Fin;5;5;1925;1975.0;CBlock;TA;TA;Mn;GLQ;Unf;GasA;SBrkr;Maj1;1;Attchd;RFn;TA;TA;NA;NA;NA;180000
535382020;60.0;10800;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;2fmCon;1.5Fin;5;4;1900;1970.0;CBlock;TA;Fa;No;BLQ;Unf;GasA;FuseA;Mod;1;Attchd;Unf;TA;Fa;NA;NA;NA;160000
902207130;68.0;9656;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;1Story;2;2;1923;1970.0;BrkTil;Fa;Fa;No;Unf;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;Fa;Fa;NA;NA;NA;12789
903236040;50.0;8635;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1Story;5;5;1925;1950.0;BrkTil;TA;TA;No;LwQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;Fa;TA;NA;NA;NA;126500
903231010;51.0;6120;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;5;6;1936;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;141500
903481120;60.0;5160;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1.5Fin;6;6;1927;1950.0;BrkTil;TA;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;Fa;TA;NA;NA;NA;135000
903476090;41.0;5852;Pave;NA;Irregular;Bnk;AllPub;Corner;Gtl;Old Town;Adjacent to feeder street;Normal;2fmCon;2.5Unf;7;5;1902;2000.0;BrkTil;TA;Fa;No;Rec;Unf;GasA;FuseF;Typ;0;NA;NA;NA;NA;NA;NA;NA;97500
902300110;69.0;9142;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;2fmCon;2Story;5;5;1900;2006.0;BrkTil;Fa;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;Fa;Po;NA;NA;NA;139500
534250370;0.0;8963;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;8;9;1976;1996.0;CBlock;TA;Gd;No;GLQ;ALQ;GasA;SBrkr;Typ;2;BuiltIn;Fin;TA;TA;NA;NA;NA;299800
909427230;66.0;9042;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Crawford;Norm;Normal;1Fam;2Story;7;9;1941;2006.0;Stone;TA;Gd;No;GLQ;Unf;GasA;SBrkr;Typ;2;Attchd;RFn;TA;TA;NA;GdPrv;Shed;266500
527163070;0.0;9765;Pave;NA;Moderately Irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;8;1993;0.0;PConc;Gd;Gd;No;ALQ;Unf;GasA;SBrkr;Typ;1;BuiltIn;Fin;TA;TA;NA;NA;Shed;185000
903452090;60.0;7518;Pave;NA;Regular;Lvl;AllPub;FR3;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;2Story;5;8;1910;2004.0;BrkTil;Fa;Fa;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;116500
528360050;114.0;17242;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;9;5;1993;1994.0;PConc;Ex;TA;Gd;Rec;GLQ;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;584500
533250130;30.0;9549;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Veenker;Norm;Normal;TwnhsE;1Story;8;5;1995;1996.0;PConc;Gd;Gd;Av;LwQ;GLQ;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;270000
902400110;90.0;22950;Pave;NA;Moderately Irregular;Lvl;AllPub;Inside;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;2.5Fin;10;9;1892;1993.0;BrkTil;TA;TA;Mn;Unf;Unf;GasA;SBrkr;Typ;2;Detchd;Unf;Ex;TA;NA;GdPrv;NA;475000
533244040;106.0;8413;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;1998;0.0;PConc;Ex;TA;Mn;GLQ;Unf;GasA;SBrkr;Typ;2;Attchd;RFn;Gd;TA;NA;NA;NA;312500
924151040;76.0;9892;Pave;NA;Regular;Lvl;AllPub;Inside;Mod;Mitchell;Norm;Normal;1Fam;1Story;8;5;1994;1995.0;PConc;Gd;Gd;Gd;GLQ;LwQ;GasA;SBrkr;Typ;2;Attchd;Unf;TA;TA;NA;GdWo;NA;285000
532376110;0.0;7791;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to East-West Railroad;Normal;1Fam;1Story;5;8;1963;1995.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;GdWo;NA;129000
909475300;0.0;21695;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Crawford;Norm;Normal;1Fam;1Story;6;9;1988;2007.0;CBlock;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;222000
528363110;91.0;10437;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;1Story;8;6;1995;0.0;PConc;Gd;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;350000
534128050;80.0;11040;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;6;7;1971;2004.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;145000
916402215;93.0;18265;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Timberland;Norm;Normal;1Fam;1Story;6;5;1986;0.0;CBlock;Gd;Gd;Av;GLQ;Rec;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;180000
923277030;60.0;6600;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;1Fam;1Story;5;9;1982;2008.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;MnPrv;NA;130500
526355190;95.0;15865;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Mod;North Ames;Norm;Normal;1Fam;1Story;8;6;1970;0.0;PConc;TA;Gd;Gd;ALQ;Rec;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;268000
527301080;0.0;12546;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;6;7;1981;0.0;CBlock;Gd;TA;No;BLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;182900
907130060;105.0;11249;Pave;NA;Moderately Irregular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;1Story;6;5;1995;0.0;PConc;Gd;Gd;No;ALQ;BLQ;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;177500
909425010;0.0;15660;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Crawford;Norm;Normal;1Fam;1.5Fin;7;9;1939;2006.0;CBlock;TA;TA;No;BLQ;Unf;GasA;SBrkr;Typ;2;Attchd;Unf;TA;TA;NA;NA;NA;311500
916403290;44.0;13758;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Timberland;Norm;Normal;1Fam;1.5Fin;7;5;1990;1991.0;CBlock;Gd;TA;Mn;LwQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;187500
905200280;0.0;13650;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;1Fam;1.5Fin;5;5;1958;0.0;CBlock;TA;TA;No;ALQ;BLQ;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;172500
906204230;87.0;12361;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;7;1993;0.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;2Types;RFn;TA;TA;NA;NA;NA;218000
924152030;74.0;12961;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Mitchell;Norm;Normal;1Fam;2Story;6;5;1993;1994.0;PConc;Gd;TA;Mn;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;231000
531450120;70.0;7703;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;6;1992;0.0;PConc;Gd;Gd;No;GLQ;Rec;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;171500
533135020;0.0;11949;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;7;8;1991;2008.0;PConc;Gd;TA;No;GLQ;ALQ;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;GdPrv;NA;235000
906223080;85.0;10560;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;7;5;1993;1994.0;PConc;Gd;Gd;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;MnPrv;NA;239900
535126140;90.0;14670;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;2Story;6;7;1966;1999.0;CBlock;TA;TA;No;BLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;MnPrv;NA;227000
907285080;70.0;8750;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;College Creek;Norm;Normal;1Fam;2Story;7;5;1994;1995.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;210000
528376010;82.0;9044;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1996;1997.0;PConc;Gd;TA;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;330000
531380110;70.0;8462;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;5;1994;0.0;PConc;Gd;Gd;No;GLQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;201000
906223040;75.0;9317;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;7;5;1994;2001.0;PConc;Gd;Gd;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;220000
528320060;118.0;35760;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Northridge;Norm;Normal;1Fam;2Story;10;5;1995;1996.0;PConc;Ex;TA;Gd;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Fin;TA;TA;NA;NA;NA;625000
531450040;65.0;7153;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;5;1992;0.0;PConc;Gd;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;RFn;TA;TA;NA;NA;NA;175900
533127080;0.0;14541;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;7;1993;0.0;PConc;Gd;Gd;No;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;310000
907285100;90.0;11250;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;College Creek;Norm;Normal;1Fam;2Story;7;5;1995;1996.0;PConc;Gd;Gd;Av;GLQ;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;237000
535382100;60.0;7200;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;2Story;7;9;1910;2008.0;PConc;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;156500
909252020;60.0;7200;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;South & West of Iowa State University;Adjacent to feeder street;Normal;1Fam;2Story;7;9;1936;2007.0;PConc;Gd;Gd;No;ALQ;BLQ;GasA;SBrkr;Typ;0;Detchd;RFn;TA;TA;NA;MnPrv;NA;155000
909254050;54.0;7609;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Crawford;Norm;Normal;1Fam;2Story;8;9;1925;1997.0;PConc;Fa;TA;No;ALQ;Unf;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;NA;GdPrv;NA;231000
535425010;96.0;11275;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;North Ames;PosN;Normal;1Fam;SLvl;7;7;1967;2007.0;CBlock;Gd;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;BuiltIn;Fin;TA;TA;NA;NA;NA;242000
902329030;50.0;9000;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;2Story;8;9;1890;2002.0;Stone;Fa;Fa;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;240000
903426200;60.0;12900;Pave;Grvl;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;2Story;6;8;1912;2009.0;PConc;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;159900
902300020;0.0;10337;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Old Town;Norm;Normal;1Fam;2Story;8;9;1910;1999.0;BrkTil;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;MnPrv;NA;184900
907200280;38.0;15240;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;College Creek;Norm;Normal;1Fam;1Story;5;8;1977;2004.0;CBlock;Gd;TA;No;GLQ;Rec;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;MnPrv;NA;150000
907202080;0.0;7000;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;College Creek;Norm;Normal;1Fam;1Story;5;8;1978;2005.0;CBlock;TA;TA;No;ALQ;Unf;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;GdWo;NA;136500
909281080;78.0;10452;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Crawford;Norm;Normal;1Fam;1.5Fin;7;6;1941;1985.0;BrkTil;Gd;TA;No;ALQ;BLQ;GasA;SBrkr;Typ;2;Attchd;Unf;TA;TA;NA;NA;NA;257500
909276200;130.0;9600;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Crawford;Norm;Normal;1Fam;1.5Fin;5;7;1940;1950.0;BrkTil;TA;Fa;No;Rec;Unf;GasA;SBrkr;Min2;2;Detchd;Unf;TA;TA;NA;NA;NA;160000
909280070;81.0;8170;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Crawford;Norm;Normal;1Fam;1.5Fin;7;7;1929;1950.0;BrkTil;TA;TA;No;ALQ;Unf;GasA;FuseA;Typ;1;Detchd;Unf;TA;TA;NA;NA;NA;218000
533254110;80.0;9600;Pave;NA;Regular;Low;AllPub;FR2;Mod;Veenker;Adjacent to feeder street;Normal;1Fam;SLvl;8;5;1976;0.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;180500
533254100;80.0;9600;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Veenker;Adjacent to feeder street;Normal;1Fam;SLvl;6;7;1976;1994.0;CBlock;TA;TA;No;Unf;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;187000
910202100;0.0;5890;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Iowa DOT and Rail Road;Norm;Normal;1Fam;1Story;6;8;1930;2007.0;BrkTil;TA;TA;Av;ALQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;120500
902105020;60.0;10440;Pave;Grvl;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;1.5Fin;6;7;1920;1950.0;BrkTil;Gd;TA;No;LwQ;Unf;GasW;SBrkr;Mod;2;Detchd;Unf;Fa;TA;NA;MnPrv;Shed;256000
910201050;50.0;7288;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Iowa DOT and Rail Road;Adjacent to arterial street;Normal;1Fam;1.5Fin;5;7;1925;2003.0;BrkTil;TA;Po;No;Unf;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;129850
902100110;62.0;9856;Pave;Grvl;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;2Story;5;8;1900;2005.0;PConc;Fa;TA;No;Unf;Unf;GasA;FuseA;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;169000
903201080;55.0;7264;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Brookside;Norm;Normal;1Fam;1.5Fin;7;7;1925;2007.0;BrkTil;TA;TA;No;Unf;Unf;GasW;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;205000
532478020;0.0;15676;Pave;NA;Slightly irregular;Low;AllPub;Inside;Gtl;Veenker;Norm;Normal;1Fam;1Story;8;8;1980;0.0;CBlock;Gd;Gd;Gd;ALQ;Rec;GasA;SBrkr;Maj1;2;Attchd;RFn;TA;TA;NA;MnPrv;NA;275000
535403190;62.0;8010;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;6;9;1958;2007.0;CBlock;TA;TA;Mn;GLQ;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;Shed;143500
909475020;0.0;16381;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Crawford;Norm;Normal;1Fam;1Story;6;5;1969;0.0;CBlock;TA;TA;Av;Rec;Unf;GasA;SBrkr;Typ;1;Attchd;RFn;TA;TA;NA;NA;NA;223000
527302080;0.0;13837;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northwest Ames;Norm;Normal;1Fam;1.5Fin;7;5;1988;0.0;PConc;Gd;Gd;No;GLQ;LwQ;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;229000
535150300;174.0;25419;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;North Ames;Adjacent to arterial street;Normal;1Fam;2Story;8;4;1918;1990.0;PConc;TA;TA;No;GLQ;LwQ;GasA;SBrkr;Typ;1;Detchd;Unf;TA;TA;Ex;GdPrv;NA;235000
906225180;73.0;9069;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;Duplex;SFoyer;6;8;1993;0.0;PConc;Gd;TA;Av;LwQ;GLQ;GasA;SBrkr;Typ;0;Attchd;Unf;TA;TA;NA;NA;NA;224500
527190050;44.0;5306;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Stone Brook;Norm;Normal;TwnhsE;2Story;7;7;1987;0.0;PConc;Gd;Gd;No;GLQ;Rec;GasA;SBrkr;Typ;1;Attchd;RFn;Gd;TA;NA;NA;NA;239000
902330040;121.0;17671;Pave;Grvl;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;2Story;8;9;1882;1986.0;BrkTil;TA;TA;No;BLQ;Unf;GasA;SBrkr;Typ;1;Attchd;Unf;TA;TA;NA;NA;NA;168000
905109170;0.0;20062;Pave;NA;Slightly irregular;Low;AllPub;Inside;Mod;Clear Creek;Norm;Normal;1Fam;1Story;7;7;1977;2001.0;CBlock;Gd;TA;Gd;ALQ;Unf;GasA;SBrkr;Typ;2;Attchd;RFn;TA;TA;NA;NA;NA;270000
535353160;60.0;14190;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Old Town;Adjacent to arterial street;Normal;1Fam;1.5Fin;4;7;1890;2006.0;CBlock;Fa;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;NA;NA;NA;NA;NA;NA;NA;138000
535377150;80.0;8146;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;2Story;4;8;1900;2003.0;BrkTil;Fa;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;114000
902125080;60.0;5790;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Old Town;Norm;Normal;1Fam;2Story;3;6;1915;1950.0;CBlock;Fa;TA;No;Unf;Unf;GasA;SBrkr;Typ;0;Detchd;Unf;TA;TA;NA;NA;NA;107400
909428280;100.0;17500;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Crawford;PosA;Normal;1Fam;1Story;7;8;1959;2002.0;PConc;Gd;TA;Av;GLQ;Unf;GasA;SBrkr;Typ;2;Attchd;Fin;TA;TA;NA;NA;NA;335000
909475040;0.0;17597;Pave;NA;Regular;Bnk;AllPub;Inside;Gtl;Crawford;Norm;Normal;1Fam;1Story;7;9;1971;2009.0;CBlock;Gd;TA;No;GLQ;ALQ;GasA;SBrkr;Min1;2;Attchd;Fin;TA;TA;NA;GdPrv;NA;315000
